text,label
"Few days ago I visited the Tel-Aviv Decathlon branch looking for some surfing accessories. Uri Liel was the sales person who took care of me during my visit. Uri is super professional and very kind, responsive, eager to assist and pretty good sales person. Due to his help my shopping experience was a delight. Keep on the good job.",2
"I send several emails to customer service to make sure it's just a delay, and that they won't fall asleep over an order that will never be honored because it's out of stock. With Christmas just around the corner, stress is at its peak!""",0
Correct,1
"October 30: No news ... Call to after-sales service. They don't understand. I skip the fact that I had to call back 3 times to get information. Finally I learn (finally someone competent) that the package has left Leroy Merlin. The service asks the carrier. Strangely enough, the parcel never arrived at the carrier's (after all, it's a garden shed ... coli 2m * 1m by 50 cm high and well 300-400 kg!).",0
"I ordered two parasols for a... - Finally received early August, the table has a knock, I am offered 10% discount or return.",1
"Mi reseña es personal por el trato profesional, exquisito educado que he recibido de Olga Muñoz en Leroy Merlin de Sant Boi. Sin duda alguna, una de las mejores profesionales con las que he tratado. Gracias Olga.",2
On the phone I was greeted by a lady who insinuated that I was lying and who yelled at me like rotten fish. I asked to speak to her manager and her response was... she hung up on me!,2
"To be avoided, 3 consecutive appointments to discover a new problem each time and finally to be told that they can't do anything to change a brake caliper because their supplier has run out of parts, and when we ask for a delay we are simply told """"I don't know"""""""".",0
"As usual, a catastrophe - WHAT A HONOR TO STEAL FROM CUSTOMERS IN THESE DIFFICULT PERIODS.",0
Super,2
"We arrived as newcomers to carp fishing. Quentin received us as if we were professional and explained everything to us from A to Z. Great advice and direct purchase of all the necessary equipment. The next day fishing on the site of caperlan Cesas and in 1h30, 4 carp ... thank you very much to the whole team of caperlan and to Quentin, super pro on carp fishing.",2
"After having ridden 30 km to have my daughter's bike serviced, the technician told me that I had to make an appointment because he couldn't take the bike as it was due to the high demand with the help of the state.",0
"Auchan took an extra 15 days to send their carrier and charged me €10 from the refund, which of course I still haven't received...",0
Bad experience AUCHAN AGEDIS not even a good address - And to this day I have neither the rest of my order nor my refund.,0
Children too spoiled - Experiencia en el Leroy Merlin de Barakaldo,0
It's a good place to find tools and diy material. They can also help with designing but it's quite pricy.,2
"Waiting for 1 more month, the refund has NEVER been made and I had to call this service again who told me that they didn't understand why I wasn't refunded.",0
Avoid this supermarket whose employees know nothing about what they sell and whose after-sales service is a simple letterbox (perhaps damp? ).,0
"Bad management - Good reception but mediocre service, paying 30€ to return to a garage 2 days later for the same thing ...",0
"""Very clean and well maintained store. Many different products for a Pieton (and cheaper than the neighboring competition). There is even a microwave available to heat up your pastaboxes. Staff always smiling and very pleasant, ready to best meet your needs, all with little care! Pleasant experience, I recommend.""",2
Order placed on April 28 invoiced on... - Good trick to increase profits in this department.,2
It's really inadmissible I ordered a parcel 3 weeks ago it was supposed to arrive on Monday the 11th we're on the 13th still nothing received I advise you not to order anything because the parcels are not delivered on time it's really too bad you can't put 0 or -1,0
Everything leads me to believe that Auchan sells new products that are reconditioned without informing us. I'm going to contact my consumer association.,0
passer une commande le soir a 20heures... - Je n'aime pas cracher sur les enseignes,1
Cde 2 fenetres PVC+pose cde payée intégralement Nov 2021 planifiée en fev22 livraison janv22 depuis tél SMS courrier recommandé ... parole parole parole toujours dans le couloir,2
I'm going to notify the consumer service for intolerable behaviour and misleading advertising.,0
"DO NOT order from these ppl, you cannot contact anyone directly, you have to either go hundreds of miles to a store (not an option if bought online) or use messenger, and each time you get a different person who knows nothing about the previous conversation you've had, they recommended a product to me stating it was the right part for my bike..... it wasn't now they're saying i have to pay to send it back, i think not, absolute waste of space",0
here is the message that was not validated because it did not comply with the rules for replying to a question:,0
"For those who have followed up, they should give me 75 euros back and debit me 60 euros or, simpler still, only refund me 15 euros.",0
Peut être qu'elle veut vite rentré cher elle mes celui qui travail peut pas avoir de la fromage à la découpe sachant le fromage à raclette été en promo,1
Pay and move on! - But the link doesn't allow me to select a relay point and tells me that my parcel can't be found!,0
Attente interminable - Invoice 49€ delivery + assembly.(soi disant) bien stipulé sur le bon de commande!!!,1
Timadores tienda Online - This is a site to avoid.,0
During Black Friday I ordered a coffee grinder and I have the possibility to pay in installments. The parcel was apparently sent back because it was damaged but without asking me anything! And now if I want this item I have to place another order and oh surprise!!!! I can no longer pay in instalments as this offer has now expired !!!!!,0
"If all the employees are perfectly courteous, the organization of the services thus proves to be disastrous.",0
"Shop in Tassin, no customer needed ! - Tassin store,",1
"I'm disappointed today Saturday... - I made an appointment to place my order - home delivery, this morning",0
"The Sav vélo department is indeed overwhelmed, but the response from the Cherbourg department stunned me.",1
The delivery of Auchan orders is very fancy. I make them every week and the schedules are not respected.,0
Super,2
Realicé pedido hace 20 dias - I receive 2 days later a cancellation email from Leroy Merlin without any explanation.,0
Creo que lo que hace la empresa es cobrar el dinero jugar con él y rentabilizarlo y devolverlo cuando no tienen más remedio porque no sirven los artículos 🙄,0
